Date,Open,High,Low,Close,Volume
2016-10-28,5098.05,5197.35,5054.85,5106.75,273670.93347017
2016-10-31,5076.45,5126.4,5037.6,5063.55,326380.20016319
2016-11-01,5063.55,5141.25,4994.4,5046.3,270457.80013523
2016-11-02,5011.65,5089.35,4967.55,4968.45,454194.26689376
2016-11-03,4964.25,5119.65,4851.75,4968.45,470388.53356853
2016-11-04,4946.85,4972.8,4851.75,4920.9,281405.06680737
2016-11-07,4985.7,5080.8,4938.15,5080.8,391260.00019563
2016-11-08,5106.75,5119.65,5035.05,5059.05,326483.33349658
2016-11-09,4968.45,5080.8,4860.45,4990.05,388730.86686103
2016-11-10,5011.65,5106.75,4821.6,4860.45,668832.86700108
2016-11-11,4843.2,4965.3,4726.5,4756.8,476230.13357145
2016-11-14,4834.5,4984.35,4804.35,4955.55,451231.66689228
2016-11-15,4981.5,5029.35,4951.2,5020.35,258052.13346236
2016-11-16,5050.5,5051.85,4890.6,4938.15,381077.40019054
2016-11-17,5054.85,5130.75,4929.45,4959.75,240025.93345335
2016-11-18,4968.45,5016,4895.4,4994.4,291693.00014585
2016-11-21,5003.1,5005.2,4882.05,4951.2,358608.46684597
2016-11-22,5020.35,5093.7,4994.4,4998.6,265532.06679943
2016-11-23,5024.7,5067.75,4964.25,4972.8,295099.73348088
2016-11-24,4968.45,4981.5,4912.2,4942.65,199493.73343308
2016-11-25,4955.55,5002.8,4886.4,4925.25,207518.93343709
2016-11-28,4933.95,4956.9,4854,4882.05,186162.20009308
2016-11-29,4899.3,4916.55,4804.35,4817.25,221431.00011072
2016-11-30,4678.95,4687.65,4434,4532.1,1187920.600594
2016-12-01,4510.5,4631.4,4475.85,4622.85,528922.26693113
2016-12-02,4596.9,4699.8,4557.9,4683.3,449901.60022495
2016-12-05,4692,4704.9,4622.85,4661.7,369961.80018498
2016-12-06,4678.95,4786.95,4614.15,4778.25,430837.66688209
2016-12-07,4752.45,4877.7,4635.75,4873.35,488560.60024428
2016-12-08,4678.95,5006.55,4157.1,4193.4,1302895.5339848
2016-12-09,4113,4164,3726.75,4147.5,1443357.134055
2016-12-12,4156.2,4156.2,3910.8,3928.95,685135.06700923
2016-12-13,3944.55,3974.25,3880.35,3909.15,576712.66695502
2016-12-14,3815.85,4124.25,3767.4,4120.8,1359753.1340132
2016-12-15,4128.6,4242.75,4108.65,4211.55,463732.7335652
2016-12-16,4237.5,4279.05,4178.7,4234.95,453085.66689321
2016-12-19,4243.5,4376.55,4227,4329,694608.26701397
2016-12-20,4333.35,4354.95,4252.95,4308.3,227121.26678023
2016-12-21,4308.3,4308.3,4216.65,4277.1,398428.73353255
2016-12-22,4265.1,4359.15,4265.1,4337.55,256414.86679487
2016-12-23,4350.6,4514.85,4340.85,4497.45,186259.80009313
2016-12-28,4514.85,4523.55,4398.15,4462.95,323806.13349524
2016-12-29,4445.7,4544.1,4415.4,4514.85,210936.1334388
2016-12-30,4493.25,4588.2,4406.7,4588.2,184718.40009236
2017-01-03,4579.5,4621.8,4506.15,4549.35,362789.13351473
2017-01-04,4532.1,4596.9,4493.25,4527.75,322146.33349441
2017-01-05,4532.1,4585.5,4454.4,4493.25,404641.86686899
2017-01-06,4501.95,4507.35,4404.15,4454.4,369027.80018451
2017-01-09,4493.25,4510.35,4320.3,4324.65,444464.53355557
2017-01-10,4329,4484.55,4320.3,4480.2,431688.93354918
2017-01-11,4493.25,4493.25,4367.85,4475.85,391884.26686261
2017-01-12,4488.9,4553.7,4424.1,4484.55,368686.13351768
2017-01-13,4480.2,4536.45,4445.7,4454.4,241326.80012066
2017-01-16,4458.6,4467.3,4385.25,4450.05,258033.00012902
2017-01-17,4428.3,4493.25,4385.25,4471.65,340097.93350338
2017-01-18,4467.3,4491.75,4308.3,4354.95,511475.60025574
2017-01-19,4432.8,4441.5,4310.85,4333.35,443152.00022158
2017-01-20,4342.05,4445.7,4311.75,4437,506643.66691999
2017-01-23,4514.85,4622.85,4454.4,4510.5,403166.93353492
2017-01-24,4488.9,4523.55,4337.55,4354.95,526748.26693004
2017-01-25,4354.95,4401.9,4317,4354.95,668722.20033436
2017-01-26,4359.15,4419.6,4335.6,4350.6,267185.53346693
2017-01-27,4376.55,4415.4,4337.55,4402.5,193114.80009656
2017-01-30,4380.75,4415.4,4318.65,4372.2,404380.20020219
2017-01-31,4372.2,4392.45,4306.5,4324.65,337948.33350231
2017-02-01,4311.75,4363.65,4285.8,4311.75,388061.13352736
2017-02-02,4305.75,4333.35,4173.45,4207.2,557017.46694518
2017-02-03,4218.45,4239.45,4182.9,4199.4,472678.00023634
2017-02-06,4147.5,4268.55,4088.85,4209.75,360291.13351348
2017-02-07,4222.8,4342.05,4213.2,4301.25,345828.66683958
2017-02-08,4298.7,4458.6,4297.05,4445.7,421737.26687754
2017-02-09,4445.7,4475.85,4376.55,4432.8,402038.60020102
2017-02-10,4428.3,4548.75,4428.3,4545,452709.60022635
2017-02-13,4545,4549.35,4411.05,4437,381909.46685762
2017-02-14,4445.7,4567.95,4437,4553.7,603558.53363511
2017-02-15,4540.65,4588.05,4367.85,4385.25,356802.06684507
2017-02-16,4389.45,4506.15,4359.15,4458.6,344444.26683889
2017-02-17,4462.95,4510.95,4425.15,4510.5,300459.60015023
2017-02-20,4532.1,4545,4432.8,4441.5,160027.40008001
2017-02-21,4311.75,4644.45,4226.25,4614.15,901972.93378432
2017-02-22,4605.6,4826.4,4545,4825.95,603064.2669682
2017-02-23,4834.5,4838.85,4704.6,4808.55,458395.13356253
2017-02-24,4795.65,4869,4756.8,4812.9,387296.60019365
2017-02-27,4804.35,4838.85,4700.55,4739.4,383377.33352502
2017-02-28,4756.8,4877.7,4739.4,4869,564959.33361581
2017-03-01,4873.35,4981.5,4825.95,4882.05,486527.66690993
2017-03-02,5076.45,5076.45,4337.55,4437,1297870.5339823
2017-03-03,4450.05,4458.75,4320.3,4424.1,622045.26697769
2017-03-06,4432.8,4471.65,4373.1,4441.5,391586.40019579
2017-03-07,4432.8,4497.45,4376.55,4475.85,388923.9335278
2017-03-08,4462.95,4545,4398.15,4532.1,440408.0002202
2017-03-09,4562.4,4743.9,4480.2,4743.9,502382.60025119
2017-03-10,4752.45,4799.85,4657.35,4704.9,441774.53355422
2017-03-13,4743.9,4944.75,4704.9,4908,435625.13355115
2017-03-14,4933.95,4977.15,4873.35,4894.95,337890.93350228
2017-03-15,4899.3,4998.6,4812.9,4981.5,360282.13351347
2017-03-16,5028.9,5055.3,4922.25,5016,407513.60020376
2017-03-17,4990.05,5050.5,4916.55,4929.45,2431358.934549
2017-03-20,4916.55,4966.35,4838.85,4920.9,371991.86685266
2017-03-21,4933.95,5001.15,4821.15,4894.95,338421.00016921
2017-03-22,4873.35,4884,4808.55,4843.2,273952.33347031
2017-03-23,4856.1,4894.95,4734.75,4830.15,255401.26679437
2017-03-24,4843.2,4994.4,4825.95,4972.8,287162.60014358
2017-03-27,4951.2,4994.4,4895.4,4925.25,251484.53345908
2017-03-28,4903.65,4916.55,4752.45,4778.25,288754.93347771
2017-03-29,4804.35,4838.85,4735.2,4769.7,345009.8001725
2017-03-30,4774.05,4817.25,4743.9,4778.25,214749.06677404
2017-03-31,4786.95,4908,4730.85,4877.7,371508.06685242
2017-04-03,4903.65,4916.55,4825.95,4825.95,255651.66679449
2017-04-04,4812.9,4864.8,4743.9,4748.1,299774.33348322
2017-04-05,4765.35,4782.75,4704.9,4717.8,344870.40017244
2017-04-06,4717.8,4743.9,4648.65,4713.6,315431.13349105
2017-04-07,4704.9,4739.4,4683.3,4713.6,222108.53344439
2017-04-10,4709.25,4722,4635.75,4692,372286.53351948
2017-04-11,4683.3,4808.55,4661.7,4774.05,401370.80020069
2017-04-12,4795.65,4817.25,4727.85,4808.55,416212.40020811
2017-04-13,4808.55,4860.45,4722.3,4856.1,284068.0668087
2017-04-18,4821.6,4882.05,4726.5,4812.9,287811.80014391
2017-04-19,4799.85,5005.65,4799.85,4894.95,612421.80030621
2017-04-20,4908,4938.15,4864.8,4933.95,218805.73344274
2017-04-21,4942.65,4959.75,4830.15,4882.05,230398.8001152
2017-04-24,4955.55,4977.15,4817.25,4860.45,214719.53344069
2017-04-25,4869,4886.4,4799.85,4830.15,251210.66679227
2017-04-26,4812.9,4925.25,4812.9,4894.95,158369.53341252
2017-04-27,4890.6,4903.65,4834.5,4886.4,144688.80007234
2017-04-28,4877.7,4908,4804.35,4804.35,237676.80011884
2017-05-02,4812.9,4942.65,4791.3,4942.65,484273.13357547
2017-05-03,4933.95,4946.85,4899.3,4933.95,420056.13354336
2017-05-04,4951.2,4968.45,4899.3,4929.45,623697.80031185
2017-05-05,4981.5,5007.3,4912.2,4968.45,225907.33344629
2017-05-08,4942.65,5020.35,4925.25,5020.35,387478.60019374
2017-05-09,5020.35,5059.05,4920.9,4964.25,276177.40013809
2017-05-10,4968.45,5003.1,4933.95,4985.7,270158.26680175
2017-05-11,4977.15,4985.7,4804.35,4838.85,400358.13353351
2017-05-12,4830.15,4830.15,4747.65,4761.15,386233.06685978
2017-05-15,4743.9,4847.4,4743.9,4782.75,274816.73347074
2017-05-16,4782.75,4894.95,4778.25,4886.4,230578.66678196
2017-05-17,4864.8,4981.5,4847.4,4964.25,202170.40010109
2017-05-18,4972.8,5020.35,4938.15,5011.65,597193.8002986
2017-05-19,5033.25,5068.35,4968.45,5028.9,296488.33348158
2017-05-22,5059.05,5102.4,5016,5072.1,347259.00017363
2017-05-23,5067.75,5102.4,5003.1,5003.1,297171.93348192
2017-05-24,4990.05,5046,4959.75,4990.05,315214.53349094
2017-05-25,5044.65,5060.85,4869.9,4892.4,411910.53353929
2017-05-26,4905.75,5116.35,4901.4,5103,382206.53352444
2017-05-30,5094,5094,4999.8,5080.5,263917.86679863
2017-05-31,5098.5,5300.55,5062.65,5219.4,556051.53361136
2017-06-01,5223.9,5335.95,5201.55,5282.1,268805.13346774
2017-06-02,5335.95,5352.15,5273.1,5291.1,260566.80013028
2017-06-05,5277.6,5313.45,5241.3,5259.75,257864.20012893
2017-06-06,5259.75,5259.75,4942.8,4955.1,495883.66691461
2017-06-07,4955.1,5040.15,4810.2,4843.05,525332.06692933
2017-06-08,4852.05,4901.4,4789.35,4856.55,393440.86686339
2017-06-09,4762.5,4802.7,4619.1,4780.35,1618199.4008091
2017-06-12,4784.85,4959.6,4766.85,4932.75,324197.4001621
2017-06-13,5376.3,5739.15,5331.45,5680.95,1174054.9339204
2017-06-14,5698.8,5871,5562.6,5846.7,599221.06696628
2017-06-15,5810.85,5841,5562.6,5788.35,471342.133569
2017-06-16,5851.2,5909.4,5783.85,5783.85,915738.7337912
2017-06-19,5887.05,6081.6,5874.6,6007.95,415417.60020771
2017-06-20,6012.45,6048.3,5967.6,6012.45,33925.733350296
2017-06-21,6124.5,6258.9,6084.15,6240.9,77692.73337218
2017-06-22,6231.9,6343.95,6226.2,6267.75,54959.533360813
2017-06-23,6254.4,6321.6,6191.55,6196.05,26168.533346418
2017-06-26,6231.9,6454.8,6231.9,6321.6,273305.93346999
2017-06-27,6312.6,6348.45,6191.55,6218.55,24862.733345765
2017-06-28,6227.4,6276.75,6172.8,6276.75,186466.0667599
2017-06-29,6285.75,6286.65,6200.55,6249.9,569732.5336182
2017-06-30,6209.55,6240.9,6175.95,6196.05,90412.866711873
2017-07-03,6178.2,6285.75,6097.5,6097.5,86095.200043048
2017-07-04,6093.15,6171.45,6061.65,6160.2,31663.133349165
2017-07-05,6164.7,6214.5,6117.75,6164.7,18325.200009163
2017-07-06,6146.85,6172.2,5959.05,6070.65,48589.600024295
2017-07-07,6061.65,6093.15,5910.45,5940.75,46733.866690034
2017-07-10,5958.6,5987.85,5823.15,5851.2,50498.666691916
2017-07-11,5837.7,5887.5,5783.85,5851.2,38210.200019105
2017-07-12,5855.7,5947.5,5783.85,5936.25,76129.800038065
2017-07-13,5936.25,6016.95,5882.55,5998.95,34206.733350437
2017-07-14,6016.95,6021.3,5900.4,5918.4,24089.266678711
2017-07-17,5918.4,5940.75,5833.2,5864.55,17242.000008621
2017-07-18,5873.55,6116.55,5842.2,6039.3,41025.266687179
2017-07-19,6079.65,6084.15,5909.4,5954.1,19965.800009983
2017-07-20,5994.45,6093.6,5878.05,6093.15,16262.333341465
2017-07-21,6066.15,6131.25,6030.3,6039.3,21082.666677208
2017-07-24,6093.15,6093.15,5833.2,5882.55,218140.60010907
2017-07-25,5864.55,5938.5,5857.8,5873.55,118120.60005906
2017-07-26,5891.55,5970.15,5860.05,5909.4,141175.53340392
2017-07-27,5895.9,6016.95,5878.05,6007.95,249318.06679133
2017-07-28,5994.45,6021.3,5872.35,5958.6,115332.133391
2017-07-31,5949.6,5967.6,5882.55,5900.4,185341.333426
2017-08-01,5963.1,6025.8,5918.4,6012.45,141595.8000708
2017-08-02,6034.8,6057.3,5981.1,6052.8,104686.73338568
2017-08-03,6052.8,6106.5,5900.4,5958.6,156137.00007807
2017-08-04,5945.25,6075.15,5902.05,5994.45,241801.4001209
2017-08-07,6030.3,6048.3,5952,6021.3,133062.0667332
2017-08-08,6043.8,6057.3,5998.95,6048.3,149965.46674165
2017-08-09,6043.8,6059.85,5967.6,6043.8,90763.866712049
2017-08-10,6061.65,6061.65,5864.55,5887.05,131925.06673263
2017-08-11,5869.05,5873.55,5743.65,5779.5,182107.66675772
2017-08-14,5815.35,5904.9,5779.5,5887.05,133993.200067
2017-08-15,5895.9,5987.85,5851.2,5976.6,93339.533380003
2017-08-16,5998.95,5998.95,5725.65,5779.5,227014.66678017
2017-08-17,5775,5878.05,5743.65,5864.55,117908.73339229
2017-08-18,5855.7,5875.8,5819.85,5842.2,149314.86674132
2017-08-21,5873.55,5913.9,5749.05,5904.9,141646.86673749
2017-08-22,5909.4,5918.4,5778.15,5792.85,113161.73338991
2017-08-23,5788.35,5828.7,5752.5,5792.85,93677.466713505
2017-08-24,5779.5,5808.15,5703.3,5716.65,111736.86672254
2017-08-25,5712.15,5761.5,5651.4,5662.95,317578.26682546
2017-08-29,5743.65,5743.65,5668.65,5703.3,122206.2000611
2017-08-30,5761.5,5761.5,5658.45,5707.8,138273.33340247
2017-08-31,5725.65,5810.85,5721.15,5810.85,583014.60029151
2017-09-01,5806.35,5846.7,5794.2,5846.7,122493.06672791
2017-09-04,5824.2,5833.2,5761.5,5828.7,69298.266701316
2017-09-05,5824.2,5921.55,5824.2,5824.2,128724.80006436
2017-09-06,5806.35,5815.35,5725.65,5770.5,141482.33340407
2017-09-07,5542.05,5676.45,5308.95,5631.6,619649.73364316
2017-09-08,5618.25,5640.6,5528.55,5640.6,177402.66675537
2017-09-11,5658.45,5790.75,5640,5671.95,163864.8667486
2017-09-12,5680.95,5707.8,5622.6,5636.1,193503.60009675
2017-09-13,5631.6,5689.95,5577.9,5671.95,163251.46674829
2017-09-14,5645.1,5703.3,5533.05,5627.1,198686.26676601
2017-09-15,5622.6,5645.55,5595.75,5645.1,418131.1335424
2017-09-18,5662.95,5721.15,5636.1,5712.15,149328.40007466
2017-09-19,5707.8,5801.85,5706,5721.15,218969.26677615
2017-09-20,5721.15,5851.2,5705.55,5770.5,227615.46678047
2017-09-21,5631.6,5645.1,4944.3,5103,993464.8671634
2017-09-22,5053.65,5158.95,4990.95,5044.65,366934.9335168
2017-09-25,5053.65,5085,4932.15,4950.6,272394.46680286
2017-09-26,4932.75,5001.9,4912.35,4986.45,233707.66678352
2017-09-27,4995.3,5022.3,4932.75,5013.3,203963.66676865
2017-09-28,5049.15,5075.4,5029.05,5040.15,226440.73344655
2017-09-29,5035.65,5112.75,4995.3,5062.65,16808.733341738
2017-10-02,5067.15,5116.35,5044.65,5076,687238.33367695
2017-10-03,5071.5,5092.05,5037.15,5062.65,193584.06676346
2017-10-04,5071.5,5101.5,5042.7,5053.65,203104.80010155
2017-10-05,5076,5094,5008.8,5089.5,159397.0000797
2017-10-06,5094,5129.85,5086.35,5103,189071.13342787
2017-10-09,5107.35,5134.35,5035.65,5035.65,164808.93341574
2017-10-10,5107.35,5255.25,5094,5103,455029.06689418
2017-10-11,5111.85,5125.35,4874.4,4878.9,365924.86684963
2017-10-12,4865.55,4981.95,4840.05,4977.6,266394.66679986
2017-10-13,4977.6,5134.35,4966.05,5120.85,290876.40014544
2017-10-16,5103,5107.35,4892.4,4892.4,289151.26681124
2017-10-17,4901.4,4953.15,4861.05,4869.9,636131.46698473
2017-10-18,4865.55,4917.9,4838.55,4878.9,173360.26675335
2017-10-19,4898.1,4932.15,4810.95,4879.8,254857.73346076
2017-10-20,4898.1,4924.5,4798.5,4847.85,226613.80011331
2017-10-23,4824.9,4859.1,4779.75,4797.45,175094.66675421
2017-10-24,4792.95,4822.5,4733.55,4797.45,310664.20015533
2017-10-25,4792.95,4794,4708.05,4765.5,215291.40010765
2017-10-26,4756.35,4788.45,4697.85,4783.8,180247.26675679
2017-10-27,4788.45,4806.6,4731,4802.1,333937.66683364
2017-10-30,4802.1,4880.85,4785.75,4843.2,202790.86676806
2017-10-31,4806.6,4824.9,4728.9,4792.95,151507.26674242
2017-11-01,4811.25,4843.35,4733.55,4756.35,160994.46674716
2017-11-02,4779.3,4820.4,4764.45,4783.8,106365.73338652
2017-11-03,4797.45,4834.05,4751.85,4792.95,151336.66674234
2017-11-06,4797.45,4802.1,4756.35,4756.35,138427.26673588
2017-11-07,4756.35,4778.7,4710.6,4719.75,149730.06674153
2017-11-08,4733.55,4756.35,4619.85,4660.35,184039.93342535
2017-11-09,4692.3,4692.3,4600.8,4605.45,579477.33362307
2017-11-10,4619.1,4637.4,4477.05,4628.25,485966.40024298
2017-11-13,4628.25,4649.7,4471.95,4515.75,198115.80009906
2017-11-14,4491.15,4509.45,4421.55,4442.7,203165.60010158
2017-11-15,4455.45,4455.45,4298.1,4309.95,352474.00017624
2017-11-16,4328.25,4411.65,4328.25,4386.9,205655.73343616
2017-11-17,4391.4,4403.1,4343.25,4362.15,173146.00008657
2017-11-20,4366.65,4444.5,4362.15,4422.45,137216.46673527
2017-11-21,4423.35,4436.25,4284.45,4298.1,226321.53344649
2017-11-22,4298.1,4428,4249.65,4363.95,190697.40009535
2017-11-23,4379.55,4414.2,4331.1,4403.25,125992.53339633
2017-11-24,4408.8,4419.75,4267.95,4274.25,145021.46673918
2017-11-27,4285.35,4332.9,4187.4,4262.4,154101.86674372
2017-11-28,4244.1,4421.55,4244.1,4375.8,385848.66685959
2017-11-29,4392.3,4567.95,4379.55,4525.8,227283.60011364
2017-11-30,4527.75,4532.25,4239.6,4267.05,673815.46700357
2017-12-01,4260.6,4306.35,4144.5,4195.65,298842.20014942
2017-12-04,4213.95,4271.55,4192.95,4264.2,186310.06675982
2017-12-05,4280.7,4303.65,4217.55,4299.9,211845.33343926
2017-12-06,4278.9,4399.65,4269.75,4333.8,154076.40007704
2017-12-07,4354.8,4366.65,4288.05,4334.7,619610.06697647
2017-12-08,4330.05,4527.75,4315.5,4446.3,324378.13349552
2017-12-11,4447.2,4447.2,4301.7,4318.2,260700.13346368
2017-12-12,4331.1,4346.55,4230.45,4252.35,391397.33352903
2017-12-13,4261.5,4341.15,4249.65,4261.5,284137.7334754
2017-12-14,4207.5,4229.55,3639.6,3723.75,1226298.2672798
2017-12-15,3711.75,3802.35,3663.3,3699,678539.7336726
2017-12-18,3728.25,3816,3666.9,3711.75,320237.86682679
2017-12-19,3689.85,3731.85,3634.95,3681.6,389280.73352797
2017-12-20,3655.95,3763.95,3647.7,3712.65,296909.66681512
2017-12-21,3699.9,3726.45,3574.65,3593.85,477039.06690519
2017-12-22,3574.65,3661.5,3572.7,3658.8,117848.93339226
2017-12-27,3677.1,3730.05,3622.2,3677.1,183646.20009182
2017-12-28,3677.1,3723.75,3655.05,3710.85,158619.33341264
2017-12-29,3700.8,3738.3,3666.9,3666.9,134635.73340065
2018-01-02,3689.85,3756.6,3683.4,3750.15,226554.00011328
2018-01-03,3750.15,3753,3617.55,3646.8,272137.3334694
2018-01-04,3683.4,3800.55,3544.35,3792.3,474263.00023713
2018-01-05,3796.8,3903,3792.3,3872.85,500812.53358374
2018-01-08,3878.25,3920.4,3718.2,3734.7,272762.13346971
2018-01-09,3757.5,3757.5,3678.9,3739.2,268239.13346745
2018-01-10,3737.4,3776.7,3657.9,3690.75,216708.20010835
2018-01-11,3699.9,3699.9,3638.55,3664.2,215417.33344104
2018-01-12,3688.05,3847.2,3659.7,3847.2,413923.80020696
2018-01-15,3852.6,3895.65,3786.75,3850.8,251332.00012567
2018-01-16,3851.7,3854.55,3558.15,3613.05,835438.66708439
2018-01-17,3591.9,3597.45,3497.7,3553.5,442239.33355445
2018-01-18,3557.25,3658.8,3456.6,3466.65,445769.73355622
2018-01-19,3477.6,3505.05,3308.4,3322.2,562791.6002814
2018-01-22,3293.85,3418.2,3279.15,3354.15,756594.93371163
2018-01-23,3354.15,3373.35,3293.85,3320.25,356492.33351158
2018-01-24,3320.25,3340.5,3242.55,3243.45,385699.86685952
2018-01-25,3240.75,3384.3,3238.05,3342.3,487160.86691025
2018-01-26,3356.85,3356.85,3280.95,3307.5,260127.7334634
2018-01-29,3334.95,3340.5,3258.15,3287.4,241658.93345416
2018-01-30,3280.05,3297.45,3126.45,3181.35,1561097.2007805
2018-01-31,2286.75,2286.75,1656.9,1669.35,7787931.3372273
2018-02-01,1629.45,1709.55,1386.66,1450.69,3539996.0684367
2018-02-02,1466.7,1600.65,1414.56,1484.53,3892353.5352795
2018-02-05,1491.39,1608.9,1453.44,1592.4,1878641.267606
2018-02-06,1544.85,1859.55,1534.35,1806,2000947.5343338
2018-02-07,1807.95,1866,1706.85,1813.8,2603931.7346353
2018-02-08,1813.8,1833,1723.2,1723.2,1250764.9339587
2018-02-09,1723.2,1826.7,1684.35,1785.45,1758652.8008793
2018-02-12,1799.25,1829.4,1676.55,1748.4,865635.53376615
2018-02-13,1765.8,1765.8,1656.9,1678.05,669492.33366808
2018-02-14,1683.9,1757.1,1662.9,1733.4,766954.06705014
2018-02-15,1736.55,1765.8,1655.55,1655.55,950975.13380882
2018-02-16,1662,1755.3,1657.8,1742.55,799863.73373327
2018-02-19,1753.5,1758.45,1687.65,1698.15,576366.53362152
2018-02-20,1699.05,1703.1,1646.85,1650.15,715485.20035774
2018-02-21,1646.4,1657.8,1544.85,1566.45,982852.13382476
2018-02-22,1557.3,1655.1,1553.1,1644.6,635357.93365101
2018-02-23,1640.55,1706.4,1587.9,1662,705573.60035279
2018-02-26,1654.65,1674.75,1593.9,1611.15,690427.53367855
2018-02-27,1620.3,1662,1599.3,1626.75,888180.20044409
2018-02-28,1626.3,1649.25,1592.85,1611.15,834218.93375044
2018-03-01,1574.1,1592.4,1475.85,1531.2,964752.00048238
2018-03-02,1522.95,1578.3,1504.65,1544.85,859801.6004299
2018-03-05,1548.15,1571.85,1388.04,1421.88,976128.7338214
2018-03-06,1414.11,1422.33,1365.16,1390.32,1052609.867193
2018-03-07,1393.06,1465.32,1380.72,1455.72,997298.86716532
2018-03-08,1461.21,1574.7,1403.13,1549.5,779455.06705639
2018-03-09,1561.8,1564.5,1512.45,1536.15,610273.2669718
2018-03-12,1545.75,1571.85,1533.9,1561.8,647201.93365693
2018-03-13,1564.05,1564.05,1439.71,1463.04,723663.73369517
2018-03-14,1463.04,1527,1448.4,1512.45,540411.53360354
2018-03-15,1515.15,1549.95,1480.87,1493.7,489633.00024482
2018-03-16,1495.05,1544.85,1418.67,1512.45,1621139.7341439
2018-03-19,1518.45,1522.95,1419.13,1451.61,759838.60037992
2018-03-20,1451.14,1454.35,1376.59,1398.55,902015.26711767
2018-03-21,1401.3,1434.69,1385.74,1393.06,555267.60027763
2018-03-22,1390.32,1431.48,1359.67,1368.82,717745.53369221
2018-03-23,1357.84,1395.81,1323.09,1377.97,866225.53376645
2018-03-26,1382.08,1392.15,1315.77,1323.55,393521.33353009
2018-03-27,1327.66,1367.46,1303.42,1361.05,435165.60021758
2018-03-28,1400.38,1400.38,1345.5,1381.17,545493.60027275
2018-03-29,1383.46,1384.83,1257.69,1317.6,1342476.4673379
2018-04-03,1307.55,1329.49,1211.04,1220.19,860633.93376365
2018-04-04,1221.55,1231.62,1167.13,1202.8,886409.8004432
2018-04-05,1214.7,1297.48,1208.29,1250.83,906104.53378639
2018-04-06,1246.26,1295.65,1243.96,1262.26,591381.86696236
2018-04-09,1268.67,1272.33,1180.39,1208.29,680405.46700687
2018-04-10,1214.7,1355.1,1199.61,1326.3,992254.46716279
2018-04-11,1280.1,1280.1,1264.09,1280.1,770544.46705194
2018-04-12,1278.73,1305.72,1269.58,1291.08,430887.86688211
2018-04-13,1293.82,1373.85,1293.82,1343.61,629010.66698117
2018-04-16,1345.05,1388.04,1306.63,1324,553947.46694364
2018-04-17,1327.66,1336.81,1295.65,1328.13,503086.26691821
2018-04-18,1328.58,1367.46,1324.47,1362.42,525634.73359615
2018-04-19,1367.46,1415.47,1349.16,1378.62,669005.93366784
2018-04-20,1393.53,1466.23,1381.17,1461.66,934463.33380056
2018-04-23,1612.2,1671.15,1566.9,1653.75,2449628.9345581
2018-04-24,1656.9,1664.7,1518.9,1621.8,1696050.0675147
2018-04-25,1618.5,1764,1599.75,1686.75,1903653.4676185
2018-04-26,1693.05,1744.8,1662.45,1689,1045690.6671895
2018-04-27,1692.6,1715.1,1673.85,1709.55,980166.46715675
2018-04-30,1719.6,1752.15,1687.65,1752.15,1098057.400549
2018-05-01,1754.85,1769.4,1711.35,1747.5,738458.8670359
2018-05-02,1743.45,1829.4,1720.05,1805.1,1022996.3338448
2018-05-03,1813.35,1831.2,1790.55,1820.25,854540.1337606
2018-05-04,1819.8,1838.55,1801.95,1829.4,907545.26712044
2018-05-08,1833.9,1833.9,1715.1,1815.6,1022141.9338444
2018-05-09,1829.4,1867.8,1759.8,1831.2,6383051.2031915
2018-05-10,1860,2005.5,1800.75,1928.25,1226661.66728
2018-05-11,1910.25,1917,1815,1848,1298969.2006495
2018-05-14,1842.75,1903.5,1800,1887.75,844083.46708871
2018-05-15,1882.5,1971.75,1869,1951.5,1063595.8671985
2018-05-16,1938,1942.5,1871.25,1908.75,765627.26704948
2018-05-17,1898.25,1989.75,1857,1977,828762.73374771
2018-05-18,2013.75,2111.25,1998,2106,1367415.2006837
2018-05-21,2107.5,2107.5,2031,2054.25,500852.86691709
2018-05-22,2043,2052.75,1884.75,1959,1322334.4673278
2018-05-23,1965,2009.25,1965,1993.5,612963.60030648
2018-05-24,1995.75,2070.75,1967.25,2046,703795.8003519
2018-05-25,2057.25,2203.5,2014.5,2203.5,749618.73370814
2018-05-29,2175,2175,2045.25,2091,1244770.3339557
2018-05-30,2091.75,2157,2064,2084.25,744335.20037217
2018-05-31,2087.25,2103,2016,2030.25,1231068.6672822
2018-06-01,2059.5,2070,2013.75,2036.25,721184.06702726
2018-06-04,2052,2101.5,2024.25,2064.75,759173.20037959
2018-06-05,2056.5,2098.5,2036.25,2095.5,708017.86702068
2018-06-06,2106.75,2118.75,2052.75,2093.25,430204.13354844
2018-06-07,2175,2250.75,2161.5,2250.75,971958.46715265
2018-06-08,2253.75,2393.25,2253.75,2346,816830.26707508
2018-06-11,2362.5,2408.25,2287.5,2290.5,737117.40036856
2018-06-12,2304.75,2330.25,2278.5,2284.5,436008.46688467
2018-06-13,2282.25,2299.5,2234.25,2244.75,424843.80021242
2018-06-14,2236.5,2298,2216.25,2276.25,419065.4668762
2018-06-15,2275.5,2321.25,2252.25,2263.5,1576692.4007883
2018-06-18,2266.5,2302.5,2250,2283.75,461424.26689738
2018-06-19,2311.5,2471.25,2311.5,2459.25,1097290.0005486
2018-06-20,2474.25,2504.25,2391,2430,772289.06705281
2018-06-21,2460,2474.25,2394,2422.5,820945.20041047
2018-06-22,2418,2504.25,2415,2458.5,588299.60029415
