date,qqq_close
2001-03-13,37.49627685546875
2001-03-14,36.90580368041992
2001-03-15,35.55610656738281
2001-03-16,34.75473403930664
2001-03-19,36.49245834350586
2001-03-20,34.03770446777344
2001-03-21,34.03770446777344
2001-03-22,36.10441970825195
2001-03-23,36.10441970825195
2001-03-26,35.2692756652832
2001-03-27,36.48402404785156
2001-03-28,33.489376068115234
2001-03-29,32.85669708251953
2001-03-30,33.025421142578125
2001-04-02,31.549198150634766
2001-04-03,29.23783302307129
2001-04-04,28.723264694213867
2001-04-05,31.473255157470703
2001-04-06,30.326005935668945
2001-04-09,31.253931045532227
2001-04-10,33.57371139526367
2001-04-11,34.586021423339844
2001-04-12,36.10441970825195
2001-04-16,33.953338623046875
2001-04-17,34.79689025878906
2001-04-18,38.424198150634766
2001-04-19,40.74400329589844
2001-04-20,40.828369140625
2001-04-23,38.08680725097656
2001-04-24,37.369754791259766
2001-04-25,38.044586181640625
2001-04-26,37.07451629638672
2001-04-27,38.08680725097656
2001-04-30,38.93035125732422
2001-05-01,40.5330924987793
2001-05-02,41.317623138427734
2001-05-03,39.47865676879883
2001-05-04,40.65964889526367
2001-05-07,39.81610107421875
2001-05-08,40.65964889526367
2001-05-09,39.26775360107422
2001-05-10,38.60979080200195
2001-05-11,38.424198150634766
2001-05-14,37.80841827392578
2001-05-15,38.08680725097656
2001-05-16,39.773921966552734
2001-05-17,40.40658187866211
2001-05-18,40.52466583251953
2001-05-21,43.06378173828125
2001-05-22,42.937255859375
2001-05-23,41.03923416137695
2001-05-24,42.09370422363281
2001-05-25,41.3260612487793
2001-05-29,38.90504455566406
2001-05-30,37.47942352294922
2001-05-31,37.73248291015625
2001-06-01,38.845977783203125
2001-06-04,38.6604118347168
2001-06-05,40.364402770996094
2001-06-06,40.052284240722656
2001-06-07,41.0814208984375
2001-06-08,39.942623138427734
2001-06-11,38.845977783203125
2001-06-12,38.635101318359375
2001-06-13,37.58063888549805
2001-06-14,35.640445709228516
2001-06-15,35.93569564819336
2001-06-18,35.45486831665039
2001-06-19,35.2777099609375
2001-06-20,36.0791015625
2001-06-21,36.56837463378906
2001-06-22,36.48402404785156
2001-06-25,36.57681655883789
2001-06-26,36.703338623046875
2001-06-27,36.93952941894531
2001-06-28,37.41192626953125
2001-06-29,38.55074691772461
2001-07-02,38.33985137939453
2001-07-03,38.50011444091797
2001-07-05,36.65272903442383
2001-07-06,35.13432693481445
2001-07-09,35.437992095947266
2001-07-10,34.16423416137695
2001-07-11,34.586021423339844
2001-07-12,36.77926254272461
2001-07-13,36.399654388427734
2001-07-16,35.724815368652344
2001-07-17,36.52619171142578
2001-07-18,35.13432693481445
2001-07-19,35.969444274902344
2001-07-20,35.13432693481445
2001-07-23,34.25699996948242
2001-07-24,33.86898422241211
2001-07-25,34.16423416137695
2001-07-26,34.67037582397461
2001-07-27,35.38738250732422
2001-07-30,35.1765022277832
2001-07-31,35.227115631103516
2001-08-01,36.357479095458984
2001-08-02,37.040775299072266
2001-08-03,36.42497253417969
2001-08-06,35.851348876953125
2001-08-07,35.665775299072266
2001-08-08,34.16423416137695
2001-08-09,34.3076286315918
2001-08-10,33.97864532470703
2001-08-13,34.67037582397461
2001-08-14,34.24857711791992
2001-08-15,32.98323059082031
2001-08-16,33.371273040771484
2001-08-17,31.852874755859375
2001-08-20,32.291507720947266
2001-08-21,30.950260162353516
2001-08-22,31.7938289642334
2001-08-23,31.481698989868164
2001-08-24,33.15195083618164
2001-08-27,33.194129943847656
2001-08-28,32.15657043457031
2001-08-29,31.684171676635742
2001-08-30,30.511611938476562
2001-08-31,30.899641036987305
2001-09-04,29.92110252380371
2001-09-05,29.803016662597656
2001-09-06,28.596717834472656
2001-09-07,28.428010940551758
2001-09-10,28.765430450439453
2001-09-17,26.319101333618164
2001-09-18,25.728614807128906
2001-09-19,25.281522750854492
2001-09-20,24.43796157836914
2001-09-21,23.77998924255371
2001-09-24,24.977842330932617
2001-09-25,25.05377197265625
2001-09-26,24.184900283813477
2001-09-27,24.02463150024414
2001-09-28,24.446401596069336
2001-10-01,24.235515594482422
2001-10-02,24.31142807006836
2001-10-03,26.150388717651367
2001-10-04,26.40346336364746
2001-10-05,26.791501998901367
2001-10-08,26.875850677490234
2001-10-09,26.226308822631836
2001-10-10,27.415735244750977
2001-10-11,29.271560668945312
2001-10-12,29.14504051208496
2001-10-15,29.018497467041016
2001-10-16,29.490907669067383
2001-10-17,27.373552322387695
2001-10-18,28.11590576171875
2001-10-19,28.301469802856445
2001-10-22,29.060678482055664
2001-10-23,29.212522506713867
2001-10-24,29.8452091217041
2001-10-25,31.043048858642578
2001-10-26,30.37664031982422
2001-10-29,28.71481704711914
2001-10-30,28.15807342529297
2001-10-31,28.596717834472656
2001-11-01,29.811458587646484
2001-11-02,30.03078269958496
2001-11-05,31.009302139282227
2001-11-06,32.21559143066406
2001-11-07,32.173423767089844
2001-11-08,31.844432830810547
2001-11-09,31.82756805419922
2001-11-12,32.05533218383789
2001-11-13,33.202579498291016
2001-11-14,33.438758850097656
2001-11-15,33.303802490234375
2001-11-16,33.211002349853516
2001-11-19,34.155792236328125
2001-11-20,32.57833480834961
2001-11-21,32.409603118896484
2001-11-23,33.135074615478516
2001-11-26,33.953338623046875
2001-11-27,33.91114807128906
2001-11-28,32.687984466552734
2001-11-29,33.70027160644531
2001-11-30,33.44719314575195
2001-12-03,32.87356948852539
2001-12-04,34.44261169433594
2001-12-05,36.14658737182617
2001-12-06,36.19721984863281
2001-12-07,35.20180892944336
2001-12-10,34.586021423339844
2001-12-11,34.78001022338867
2001-12-12,35.05838394165039
2001-12-13,33.539974212646484
2001-12-14,33.83523178100586
2001-12-17,34.417293548583984
2001-12-18,34.80532455444336
2001-12-19,34.17267608642578
2001-12-20,32.72174835205078
2001-12-21,33.303802490234375
2001-12-24,33.168827056884766
2001-12-26,33.48092269897461
2001-12-27,33.7508659362793
2001-12-28,34.02082061767578
2001-12-31,32.82297134399414
2002-01-02,33.83523178100586
2002-01-03,35.007774353027344
2002-01-04,35.15118408203125
2002-01-07,34.763145446777344
2002-01-08,34.99936294555664
2002-01-09,34.67879867553711
2002-01-10,34.90656280517578
2002-01-11,34.4594612121582
2002-01-14,33.708717346191406
2002-01-15,34.02924728393555
2002-01-16,32.71329879760742
2002-01-17,33.44719314575195
2002-01-18,32.55304718017578
2002-01-22,31.549198150634766
2002-01-23,32.41807556152344
2002-01-24,32.84827423095703
2002-01-25,32.7554817199707
2002-01-28,32.94104766845703
2002-01-29,32.038482666015625
2002-01-30,32.283077239990234
2002-01-31,32.48552703857422
2002-02-01,32.173423767089844
2002-02-04,31.144277572631836
2002-02-05,30.629684448242188
2002-02-06,30.4188232421875
2002-02-07,29.684921264648438
2002-02-08,30.511611938476562
2002-02-11,30.899641036987305
2002-02-12,30.646570205688477
2002-02-13,31.16957664489746
2002-02-14,31.110538482666016
2002-02-15,30.182621002197266
2002-02-19,29.254711151123047
2002-02-20,29.651165008544922
2002-02-21,28.24243927001953
2002-02-22,28.385833740234375
2002-02-25,29.5330810546875
2002-02-26,29.423402786254883
2002-02-27,29.018497467041016
2002-02-28,28.495485305786133
2002-03-01,30.148868560791016
2002-03-04,31.338294982910156
2002-03-05,31.566055297851562
2002-03-06,31.717893600463867
2002-03-07,31.785369873046875
2002-03-08,32.62051773071289
2002-03-11,32.502410888671875
2002-03-12,32.05533218383789
2002-03-13,31.279254913330078
2002-03-14,31.093679428100586
2002-03-15,31.405786514282227
2002-03-18,31.582921981811523
2002-03-19,31.532329559326172
2002-03-20,30.4188232421875
2002-03-21,31.228633880615234
2002-03-22,30.941814422607422
2002-03-25,29.997026443481445
2002-03-26,30.275402069091797
2002-03-27,30.039216995239258
2002-03-28,30.4188232421875
2002-04-01,31.000890731811523
2002-04-02,29.60055923461914
2002-04-03,29.549943923950195
2002-04-04,29.32217788696289
2002-04-05,28.99320411682129
2002-04-08,29.35594367980957
2002-04-09,28.3352108001709
2002-04-10,28.546104431152344
2002-04-11,27.837514877319336
2002-04-12,28.276174545288086
2002-04-15,28.503923416137695
2002-04-16,29.693347930908203
2002-04-17,29.541507720947266
2002-04-18,28.97633171081543
2002-04-19,29.069122314453125
2002-04-22,28.3352108001709
2002-04-23,27.845949172973633
2002-04-24,27.415735244750977
2002-04-25,27.348255157470703
2002-04-26,26.184139251708984
2002-04-29,26.251630783081055
2002-04-30,26.766197204589844
2002-05-01,26.62278938293457
2002-05-02,25.737045288085938
2002-05-03,25.087507247924805
2002-05-06,24.43796157836914
2002-05-07,24.2101993560791
2002-05-08,26.79994010925293
2002-05-09,26.108213424682617
2002-05-10,24.93566131591797
2002-05-13,25.947940826416016
2002-05-14,27.474794387817383
2002-05-15,27.677248001098633
2002-05-16,27.71942710876465
2002-05-17,27.778472900390625
2002-05-20,27.171106338500977
2002-05-21,26.42877197265625
2002-05-22,26.487817764282227
2002-05-23,27.019258499145508
2002-05-24,26.35284996032715
2002-05-28,26.234745025634766
2002-05-29,25.54303550720215
2002-05-30,25.762367248535156
2002-05-31,25.340579986572266
2002-06-03,24.446401596069336
2002-06-04,24.76695442199707
2002-06-05,25.020015716552734
2002-06-06,24.36203956604004
2002-06-07,23.872785568237305
2002-06-10,23.830596923828125
2002-06-11,23.164180755615234
2002-06-12,23.50161361694336
2002-06-13,23.349773406982422
2002-06-14,23.299156188964844
2002-06-17,24.09211540222168
2002-06-18,24.480144500732422
2002-06-19,23.06296157836914
2002-06-20,22.320636749267578
2002-06-21,21.780750274658203
2002-06-24,22.210968017578125
2002-06-25,21.477062225341797
2002-06-26,21.63733673095703
2002-06-27,22.109739303588867
2002-06-28,22.016944885253906
2002-07-01,20.96249771118164
2002-07-02,20.203290939331055
2002-07-03,20.878141403198242
2002-07-05,22.219392776489258
2002-07-08,21.40957260131836
2002-07-09,20.802215576171875
2002-07-10,20.16111183166504
2002-07-11,20.920318603515625
2002-07-12,20.920318603515625
2002-07-15,21.569860458374023
2002-07-16,21.24930763244629
2002-07-17,21.63733673095703
2002-07-18,20.86126136779785
2002-07-19,20.237030029296875
2002-07-22,19.739328384399414
2002-07-23,18.895763397216797
2002-07-24,19.924922943115234
2002-07-25,18.769229888916016
2002-07-26,19.1235294342041
2002-07-29,20.102062225341797
2002-07-30,20.506967544555664
2002-07-31,20.118934631347656
2002-08-01,19.17413902282715
2002-08-02,18.769229888916016
2002-08-05,18.085947036743164
2002-08-06,18.980119705200195
2002-08-07,19.23318862915039
2002-08-08,19.88273811340332
2002-08-09,19.680282592773438
2002-08-12,19.739328384399414
2002-08-13,19.064485549926758
2002-08-14,20.279211044311523
2002-08-15,20.69255828857422
2002-08-16,20.835969924926758
2002-08-19,21.342090606689453
2002-08-20,21.24930763244629
2002-08-21,21.721696853637695
2002-08-22,22.067564010620117
2002-08-23,21.215566635131836
2002-08-26,21.299911499023438
2002-08-27,20.557586669921875
2002-08-28,19.80681610107422
2002-08-29,20.068328857421875
2002-08-30,19.815250396728516
2002-09-03,19.098228454589844
2002-09-04,19.17413902282715
2002-09-05,18.70174789428711
2002-09-06,19.275373458862305
2002-09-09,19.469392776489258
2002-09-10,19.950210571289062
2002-09-11,19.781517028808594
2002-09-12,19.241640090942383
2002-09-13,19.393478393554688
2002-09-16,19.115087509155273
2002-09-17,18.710195541381836
2002-09-18,18.499296188354492
2002-09-19,18.20404624938965
2002-09-20,18.27996826171875
2002-09-23,17.731660842895508
2002-09-24,17.740089416503906
2002-09-25,18.448686599731445
2002-09-26,18.220918655395508
2002-09-27,17.976285934448242
2002-09-30,17.47858428955078
2002-10-01,18.541473388671875
2002-10-02,17.925674438476562
2002-10-03,17.495460510253906
2002-10-04,17.16646957397461
2002-10-07,17.006187438964844
2002-10-08,17.039934158325195
2002-10-09,16.921831130981445
2002-10-10,17.782276153564453
2002-10-11,18.74392318725586
2002-10-14,18.963253021240234
2002-10-15,19.874300003051758
2002-10-16,19.21632194519043
2002-10-17,19.865859985351562
2002-10-18,20.08518409729004
2002-10-21,20.49010467529297
2002-10-22,20.363569259643555
2002-10-23,20.751598358154297
2002-10-24,20.228601455688477
2002-10-25,20.835969924926758
2002-10-28,20.658811569213867
2002-10-29,20.177980422973633
2002-10-30,20.71786117553711
2002-10-31,20.70942497253418
2002-11-01,21.299911499023438
2002-11-04,21.848224639892578
2002-11-05,22.016944885253906
2002-11-06,22.32905387878418
2002-11-07,21.544559478759766
2002-11-08,21.1480770111084
2002-11-11,20.506967544555664
2002-11-12,21.02997398376465
2002-11-13,21.28304672241211
2002-11-14,22.016944885253906
2002-11-15,22.303754806518555
2002-11-18,21.974767684936523
2002-11-19,21.63733673095703
2002-11-20,22.55683135986328
2002-11-21,23.391939163208008
2002-11-22,23.38351058959961
2002-11-25,23.611282348632812
2002-11-26,22.818328857421875
2002-11-27,23.543800354003906
2002-11-29,23.38351058959961
2002-12-02,23.619718551635742
2002-12-03,22.9195556640625
2002-12-04,22.41341209411621
2002-12-05,22.101306915283203
2002-12-06,22.32905387878418
2002-12-09,21.274608612060547
2002-12-10,21.595157623291016
2002-12-11,21.696386337280273
2002-12-12,21.814496994018555
2002-12-13,21.122770309448242
2002-12-16,21.806055068969727
2002-12-17,21.87354278564453
2002-12-18,21.40957260131836
2002-12-19,21.13964080810547
2002-12-20,21.358963012695312
2002-12-23,21.65420913696289
2002-12-24,21.384273529052734
2002-12-26,21.325227737426758
2002-12-27,20.937183380126953
2002-12-30,20.77690887451172
2002-12-31,20.557586669921875
2003-01-02,21.42645263671875
2003-01-03,21.662647247314453
2003-01-06,22.202529907226562
2003-01-07,22.48090362548828
2003-01-08,21.848224639892578
2003-01-09,22.523075103759766
2003-01-10,22.86050796508789
2003-01-13,22.72553062438965
2003-01-14,22.843629837036133
2003-01-15,22.55683135986328
2003-01-16,22.303754806518555
2003-01-17,21.35053062438965
2003-01-21,21.114330291748047
2003-01-22,21.02997398376465
2003-01-23,21.519245147705078
2003-01-24,20.937183380126953
2003-01-27,20.69255828857422
2003-01-28,20.903451919555664
2003-01-29,21.215566635131836
2003-01-30,20.66724395751953
2003-01-31,20.616619110107422
2003-02-03,20.658811569213867
2003-02-04,20.405742645263672
2003-02-05,20.312952041625977
2003-02-06,20.422618865966797
2003-02-07,20.08518409729004
2003-02-10,20.262332916259766
2003-02-11,20.37200164794922
2003-02-12,20.093626022338867
2003-02-13,20.194849014282227
2003-02-14,20.658811569213867
2003-02-18,21.299911499023438
2003-02-19,21.156518936157227
2003-02-20,21.072154998779297
2003-02-21,21.232437133789062
2003-02-24,20.869691848754883
2003-02-25,20.8950138092041
2003-02-26,20.43105125427246
2003-02-27,20.8950138092041
2003-02-28,21.22399139404297
2003-03-03,20.793787002563477
2003-03-04,20.66724395751953
2003-03-05,20.70942497253418
2003-03-06,20.658811569213867
2003-03-07,20.70098876953125
2003-03-10,20.253908157348633
2003-03-11,20.07674789428711
2003-03-12,20.439485549926758
2003-03-13,21.612041473388672
2003-03-14,21.696386337280273
2003-03-17,22.43872833251953
2003-03-18,22.71710777282715
2003-03-19,22.523075103759766
2003-03-20,22.60743522644043
2003-03-21,22.9195556640625
2003-03-24,21.966331481933594
2003-03-25,22.278451919555664
2003-03-26,22.40498924255371
2003-03-27,22.244709014892578
2003-03-28,22.00008201599121
2003-03-31,21.299911499023438
2003-04-01,21.4686279296875
2003-04-02,22.05912208557129
2003-04-03,22.33749771118164
2003-04-04,21.974767684936523
2003-04-07,22.008506774902344
2003-04-08,21.98320198059082
2003-04-09,21.477062225341797
2003-04-10,21.73857307434082
2003-04-11,21.519245147705078
2003-04-14,21.957897186279297
2003-04-15,22.168794631958008
2003-04-16,22.1181697845459
2003-04-17,22.624309539794922
2003-04-21,22.708660125732422
2003-04-22,23.13888931274414
2003-04-23,23.307592391967773
2003-04-24,23.18105697631836
2003-04-25,22.733978271484375
2003-04-28,23.18105697631836
2003-04-29,23.391939163208008
2003-04-30,23.155757904052734
2003-05-01,23.35820960998535
2003-05-02,23.855913162231445
2003-05-05,23.830596923828125
2003-05-06,24.134288787841797
2003-05-07,23.864343643188477
2003-05-08,23.425687789916992
2003-05-09,23.965578079223633
2003-05-12,24.32830047607422
2003-05-13,24.176464080810547
2003-05-14,24.12584114074707
2003-05-15,24.395782470703125
2003-05-16,24.2101993560791
2003-05-19,23.35820960998535
2003-05-20,23.425687789916992
2003-05-21,23.35820960998535
2003-05-22,23.695636749267578
2003-05-23,23.704069137573242
2003-05-27,24.547626495361328
2003-05-28,24.623550415039062
2003-05-29,24.72476577758789
2003-05-30,25.129684448242188
2003-06-02,24.952531814575195
2003-06-03,25.18874168395996
2003-06-04,25.66111946105957
2003-06-05,25.84671401977539
2003-06-06,25.416488647460938
2003-06-09,25.07906723022461
2003-06-10,25.458681106567383
2003-06-11,25.745485305786133
2003-06-12,25.855144500732422
2003-06-13,25.27309799194336
2003-06-16,26.049165725708008
2003-06-17,25.947940826416016
2003-06-18,26.082904815673828
2003-06-19,25.66111946105957
2003-06-20,25.62738800048828
2003-06-23,25.230920791625977
2003-06-24,25.036888122558594
2003-06-25,24.901933670043945
2003-06-26,25.49241828918457
2003-06-27,25.16343116760254
2003-06-30,25.26466178894043
2003-07-01,25.602075576782227
2003-07-02,26.12508773803711
2003-07-03,25.79609489440918
2003-07-07,26.90116310119629
2003-07-08,27.230148315429688
2003-07-09,27.162670135498047
2003-07-10,26.65652847290039
2003-07-11,26.858989715576172
2003-07-14,27.179533004760742
2003-07-15,27.21327781677246
2003-07-16,27.128921508789062
2003-07-17,26.30223846435547
2003-07-18,26.386592864990234
2003-07-21,26.049165725708008
2003-07-22,26.43720245361328
2003-07-23,26.65652847290039
2003-07-24,26.30223846435547
2003-07-25,26.825241088867188
2003-07-28,26.90116310119629
2003-07-29,26.698705673217773
2003-07-30,26.504690170288086
2003-07-31,26.825241088867188
2003-08-01,26.538433074951172
2003-08-04,26.529993057250977
2003-08-05,25.48398208618164
2003-08-06,25.467117309570312
2003-08-07,25.56833839416504
2003-08-08,25.36587905883789
2003-08-11,25.644258499145508
2003-08-12,26.032299041748047
2003-08-13,26.040733337402344
2003-08-14,26.0660400390625
2003-08-15,26.293806076049805
2003-08-18,26.96865463256836
2003-08-19,27.30608367919922
2003-08-20,27.238595962524414
2003-08-21,27.533836364746094
2003-08-22,27.3651180267334
2003-08-25,27.424171447753906
2003-08-26,27.44947624206543
2003-08-27,27.668804168701172
2003-08-28,27.91343116760254
2003-08-29,28.166507720947266
2003-09-02,28.57140350341797
2003-09-03,28.554536819458008
2003-09-04,28.816041946411133
2003-09-05,28.63045310974121
2003-09-08,29.10286521911621
2003-09-09,28.75699234008789
2003-09-10,28.065277099609375
2003-09-11,28.377395629882812
2003-09-12,28.52923583984375
2003-09-15,28.250852584838867
2003-09-16,29.018497467041016
2003-09-17,28.900419235229492
2003-09-18,29.33904266357422
