n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_directional_accuracy,mean_rmse,mean_r2,selection_score
50,2,0.03,0.6,0.6,1.0,2.0,0.6388888888888888,0.03910440332553599,-0.08999743565657391,0.636933668722612
100,3,0.01,0.7,0.7,1.0,2.0,0.6388888888888888,0.03911577975339451,-0.09003762123767328,0.6369330999012192
100,3,0.03,0.6,0.6,1.0,10.0,0.6388888888888888,0.03910883954316773,-0.0900482226360047,0.6369334469117305
100,2,0.01,0.7,0.7,0.5,5.0,0.6388888888888888,0.03915949705341235,-0.09007733169554942,0.6369309140362183
50,2,0.03,0.6,0.6,1.0,10.0,0.6388888888888888,0.03910421657784767,-0.09008605503601425,0.6369336780599965
100,3,0.01,0.7,0.7,1.0,5.0,0.6388888888888888,0.03911607220892697,-0.0901008923424008,0.6369330852784425
50,2,0.03,0.6,0.7,1.0,5.0,0.6388888888888888,0.039105974956818744,-0.09010150640985312,0.6369335901410479
50,2,0.03,0.6,0.7,1.0,2.0,0.6388888888888888,0.039107077792646286,-0.0901065570318691,0.6369335349992565
100,3,0.03,0.6,0.6,1.0,5.0,0.6388888888888888,0.03911085143010919,-0.09011325447701986,0.6369333463173834
100,3,0.01,0.7,0.6,1.0,2.0,0.6388888888888888,0.039115947173781404,-0.09011742733058586,0.6369330915301997
50,3,0.01,0.7,0.6,1.0,2.0,0.6388888888888888,0.03910835353062935,-0.09013688309688561,0.6369334712123573
100,3,0.01,0.7,0.6,1.0,5.0,0.6388888888888888,0.03911561682803413,-0.09016683770087695,0.6369331080474872
50,2,0.03,0.6,0.7,1.0,10.0,0.6388888888888888,0.039106643402508044,-0.09018472098684656,0.6369335567187634
50,3,0.01,0.7,0.6,1.0,5.0,0.6388888888888888,0.03910899750959998,-0.090202105072806,0.6369334390134088
100,2,0.01,0.7,0.7,1.0,2.0,0.6388888888888888,0.03911392024177234,-0.09023760940905706,0.6369331928768002
50,3,0.01,0.7,0.6,1.0,10.0,0.6388888888888888,0.03910967615439585,-0.09028291974360975,0.636933405081169
100,2,0.01,0.7,0.7,1.0,5.0,0.6388888888888888,0.03911429926871478,-0.09029274544402048,0.6369331739254531
100,2,0.01,0.7,0.6,1.0,5.0,0.6388888888888888,0.03911443610436295,-0.09034041612093481,0.6369331670836706
50,2,0.01,0.7,0.7,1.0,2.0,0.6388888888888888,0.039110503989402974,-0.09034594830479341,0.6369333636894187
100,3,0.03,0.6,0.7,1.0,2.0,0.6388888888888888,0.03912241526270402,-0.09035026826998677,0.6369327681257536
100,2,0.01,0.7,0.7,1.0,10.0,0.6388888888888888,0.03911463784590951,-0.09037270926869675,0.6369331569965934
100,2,0.01,0.7,0.6,1.0,2.0,0.6388888888888888,0.03911504581306976,-0.09037748986397191,0.6369331365982354
100,2,0.01,0.6,0.6,0.5,10.0,0.6388888888888888,0.03915235103230849,-0.09038079456767584,0.6369312713372735
100,2,0.01,0.6,0.6,0.5,2.0,0.6388888888888888,0.03915726339034315,-0.09039431988168362,0.6369310257193717
100,2,0.01,0.7,0.7,0.5,2.0,0.6388888888888888,0.03917103907665675,-0.09039938370230043,0.636930336935056
100,3,0.01,0.7,0.7,1.0,10.0,0.6388888888888888,0.03911855699808069,-0.09039938703844262,0.6369329610389848
50,2,0.01,0.7,0.7,1.0,5.0,0.6388888888888888,0.03911105873104243,-0.09040047430104638,0.6369333359523367
50,2,0.01,0.7,0.6,0.5,10.0,0.6388888888888888,0.03913534472698205,-0.09043163866950005,0.6369321216525398
100,3,0.01,0.7,0.6,1.0,10.0,0.6388888888888888,0.03911785740240529,-0.09044211471836297,0.6369329960187686
50,2,0.01,0.7,0.7,1.0,10.0,0.6388888888888888,0.03911187677470024,-0.09048229473865958,0.6369332950501538
50,2,0.01,0.6,0.7,0.5,5.0,0.6388888888888888,0.03912004584348369,-0.09049353071753456,0.6369328865967147
100,2,0.01,0.7,0.6,1.0,10.0,0.6388888888888888,0.03911577257076362,-0.09050673355646952,0.6369331002603507
50,2,0.01,0.7,0.6,1.0,2.0,0.6388888888888888,0.039113147627831496,-0.09056544822534221,0.6369332315074973
100,2,0.01,0.7,0.6,0.5,5.0,0.6388888888888888,0.03916179106931312,-0.09057935986524741,0.6369307993354232
50,2,0.03,0.7,0.6,0.5,10.0,0.6388888888888888,0.03918459321584676,-0.0905996039293022,0.6369296592280965
50,2,0.01,0.7,0.6,1.0,5.0,0.6388888888888888,0.03911361134755401,-0.09061246480850262,0.6369332083215111
100,2,0.01,0.6,0.7,1.0,2.0,0.6388888888888888,0.039112687006692064,-0.09067574251487295,0.6369332545385542
50,2,0.01,0.7,0.6,1.0,10.0,0.6388888888888888,0.039114255563018646,-0.09068041702491077,0.6369331761107379
50,3,0.01,0.7,0.7,0.5,5.0,0.6388888888888888,0.039151695968023856,-0.09073984917136103,0.6369313040904876
100,2,0.01,0.6,0.7,1.0,10.0,0.6388888888888888,0.03911242287342149,-0.09076601485781564,0.6369332677452177
100,3,0.01,0.6,0.7,1.0,2.0,0.6388888888888888,0.03911677583708203,-0.09077092400356289,0.6369330500970347
100,2,0.01,0.6,0.7,0.5,5.0,0.6388888888888888,0.03915439469464811,-0.09077447679325994,0.6369311691541565
100,2,0.01,0.6,0.6,1.0,2.0,0.6388888888888888,0.03911376670442504,-0.09080498240506715,0.6369332005536675
100,2,0.01,0.6,0.7,1.0,5.0,0.6388888888888888,0.039114393630251085,-0.09085741072781671,0.6369331692073763
100,3,0.01,0.6,0.7,1.0,10.0,0.6388888888888888,0.03911590923915439,-0.09087528858923953,0.6369330934269312
100,2,0.01,0.6,0.6,1.0,10.0,0.6388888888888888,0.03911327717172174,-0.09087618705851194,0.6369332250303028
