us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
0.0017862582,0.007599667,0.0014568871,0.0022565422,6.0554084e-05,-0.002788969,-0.008651569,-9.197755e-05,0.00090240926,0.0008311121,-6.4507105e-05,0.0037898957,-0.004540721,-0.0007071703,0.0009776873,9.3104e-05,-0.0031991606,0.00013059063,-0.00028433884
0.0022205561,0.0010619095,-0.00026043234,0.0024640306,-0.00031136107,-0.004608855,-0.010460065,0.0019125278,-0.00022525965,-0.0007186907,0.0004435227,0.0029706196,-0.004877899,-0.0011319659,0.00085742306,0.00012832815,-0.0034972331,0.0001124777,-0.00046303615
0.0010737183,0.010124149,7.594433e-05,0.004044283,0.0004280578,-0.008270817,0.000121129306,-8.989707e-06,-0.00073675736,-0.0043318905,-0.00032330264,0.0017884743,-0.0049118344,-0.00093735463,-0.0014602243,0.00022082096,0.00015334976,0.0001124777,0.0006699114
0.001408992,0.008180806,0.003359908,0.0027618317,0.0014248239,-0.008256867,0.0052042897,0.0006508608,0.0019323464,-0.00087991863,0.002812908,0.0037379528,-0.005722444,-0.00012058024,-0.0016484754,0.0001827515,0.00015334976,0.00013059063,0.0008164591
0.001051541,-0.002010115,0.001315032,0.0048335376,0.0016536571,-0.0016289055,-0.004752057,0.0020149855,-0.00013661198,0.0016194755,0.002368463,0.00504576,-0.00368723,-0.0005218403,-0.0013295412,0.0003864204,-0.0021064472,9.660779e-05,-0.000440141
0.00029180234,0.0010622378,0.0029666794,0.001650812,-0.00024753495,-0.0018045431,4.3499036e-05,0.0012741764,0.00072273286,0.002757269,-0.0009291332,-0.0142251225,-0.004693952,-0.00014820544,-0.0029631332,0.0003856708,-0.0024435346,0.00013059063,-0.00046950905
0.0016204327,0.0017277257,0.0014881439,0.0039494215,0.0010590807,-0.004412287,-0.0039110873,-0.00014790814,0.00033336348,-0.0031957424,-0.00039177714,-0.0027778954,-0.004138609,-0.0008685846,-0.00080611976,0.0003653352,-0.002737772,0.0001124777,-0.00044344075
0.00012761015,0.019223684,0.0048344205,0.0015642942,-6.690319e-05,0.00024335238,0.00063790445,0.0010223757,0.0018208101,0.00045355238,0.0015206665,-0.0056965877,-0.0049986592,-0.00059844845,0.0034428246,0.000461616,-0.0021064472,0.0001124777,-0.00049201644
-2.9963043e-05,0.008568643,0.0014166636,0.0017131849,0.00020455236,-0.0030058403,0.0015692534,5.4957603e-05,-0.0013333377,-0.005716225,0.0024395636,0.0045992364,-0.0049844743,-0.000889309,-0.0021228546,0.00046083465,0.0001203297,0.0001124777,0.0006552597
-0.00029894896,0.005052631,-0.0012466892,0.0005794028,0.0003829738,-0.009032795,-0.0023992944,0.0029514947,-0.00737979,-0.0021735812,5.3048352e-05,0.002287222,-0.0059855473,-0.0008496593,-0.0023557055,0.00048017706,0.00012272659,0.00013059063,0.0009239773
0.00021784168,0.007153882,0.0016198438,0.001492721,0.00069371326,-0.009254243,0.0036972917,0.00017457952,0.0008962796,-0.0017005962,-0.0015402024,0.0041596526,-0.0053006154,-0.0006101354,0.000882277,0.00048987847,0.0001203297,0.0001124777,0.0010149817
0.00044269298,0.006277948,0.003045577,-0.0016546029,0.0017312516,-0.008533361,0.0012157077,0.0009678237,-0.00055101817,-0.0007005852,-0.0007124286,0.0012583527,-0.0056615467,-0.0006235695,-0.0023111172,0.0004180935,0.00012272659,0.0001124777,0.0010624086
-7.503282e-05,0.006145873,0.0009924256,0.0040839263,0.0008115639,-0.00043410045,0.0015894524,-0.0014157719,0.00042423513,0.0002982522,-2.5740801e-05,0.00014281436,-0.0025919387,-0.00044410085,0.0011466593,0.00045768422,0.00010203043,0.0001124777,0.0008088068
0.00048688965,0.00892112,0.001673218,-0.0014994706,0.0023654136,0.016715549,-0.0016725411,0.0033738597,0.0001589953,-0.00043731558,0.0017802131,-0.0013433894,-0.0033669895,-0.0005255089,0.00078121346,0.00037163426,-0.001153398,8.234898e-05,-0.00037513766
0.004614624,0.009789543,0.0007845292,0.00419581,0.0064378786,0.03490876,-0.001607641,0.0010777892,1.1374483e-05,0.00427867,-0.0012875635,-0.001699532,-0.0027186025,-0.00038188967,0.00045166837,0.00038990309,7.7802295e-05,-0.00074146333,-0.00017617599
-0.00024033799,0.016754247,0.003854992,-0.0017551244,0.0033975372,0.01186163,-0.0043185907,0.0030915947,-0.00038623807,0.002405485,0.0002470403,-0.017200703,-0.0041661276,-0.00070402346,-0.003890143,0.00044942932,-0.00097197434,3.4580647e-05,-0.00016242098
