us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
0.006753053,0.0036977304,0.0041768313,0.003870854,-0.00081403233,-0.002223009,0.007908737,0.0038062513,-0.002168272,-0.002424037,-0.003214385,-0.0029583394,-0.001492559,0.00016179972,-0.0004522465,1.0058911e-05,-8.322963e-05,-5.516521e-06,0.0
0.0073833023,0.009989457,0.0024825525,0.0044145966,0.00052393443,-0.0010419595,0.0009166427,-0.007831984,0.004699412,0.003599242,0.0037852766,-0.0006165056,-0.001239785,0.00036405827,-0.0036356961,-9.367947e-05,-7.6853634e-05,-4.8613756e-06,0.0
0.0042084046,0.008415072,0.0021242574,0.0058103525,0.0005560984,0.002343375,0.0013971125,-0.0044273566,0.010010157,0.0018985997,-0.00047132492,0.0019356121,-0.0012626839,0.0003647006,0.004494621,-9.367947e-05,-7.310858e-05,-3.646904e-05,0.0
0.0060127713,0.0058583,0.0020117317,0.004844794,0.0012110558,0.0026936291,-0.011055855,0.0048652454,0.006836805,-0.006021682,-0.00027181173,-0.005761765,-0.0004708933,0.0005426012,-0.0041079232,-9.237477e-05,-7.6853634e-05,-4.8613756e-06,0.0
0.0064256005,0.0067761587,0.0016424077,0.003552062,-0.0012351143,-0.0010680227,0.015213146,-0.0019294814,-0.0071690055,-0.0037979418,0.0034602825,-0.003598304,-0.0028214196,0.00012400773,0.0035296206,1.4794334e-05,0.0012455566,-5.516522e-06,0.0
0.010975281,0.00079701754,0.0028032984,0.0047764946,-0.006327009,0.001962515,0.011069709,0.001923471,-0.0017505777,-0.010493023,-0.0014680625,-0.0011521808,-0.0020802212,0.00014761109,-0.0025671725,-7.5289845e-06,0.0010064446,-5.516521e-06,0.0
0.011609345,0.005510897,0.0030694306,0.0029068044,-0.0039346754,-0.0032931366,0.007349953,-0.0050132433,0.006176671,0.0050631305,0.0005854385,-0.0016105025,-0.001738034,0.00011668313,-0.0040843296,0.00033114568,-4.7880778e-05,-4.8613756e-06,0.0
0.005518967,0.008499091,0.0026941174,0.002238924,-0.005683286,-0.003943698,-0.009619019,0.0025094785,0.004369023,-0.017597366,-0.0018340742,-0.002646045,-0.0024959226,0.000148666,0.0013926233,1.879315e-05,-8.087935e-05,-5.516521e-06,0.0
0.007055354,0.0065959333,0.0026025008,0.0012358984,-0.004166713,-0.002629503,-0.009007759,0.0032912153,0.0056988653,-0.0041937088,0.002140121,-0.0024364665,-0.0013767013,0.00031865467,0.001811822,1.0628174e-05,-4.8001057e-05,-5.516521e-06,0.0
0.005795993,0.007850611,0.0018739615,0.002777051,-0.004106516,-0.0032731844,0.009048763,-0.0069213896,0.007528236,0.0014355746,-0.0043038777,-0.00506312,-0.00071354595,0.00036770757,0.0014066221,-0.00012866339,0.0009877174,-4.8613756e-06,0.0
0.0052355477,0.007179407,0.0015570837,0.0044204304,-0.007033103,-0.0013582818,0.009967509,0.00447007,-0.0148951905,-0.011301083,0.0016803844,-0.0032376354,-0.00084523024,0.00040024988,-0.0034215266,2.7553313e-05,0.0010077244,-5.516522e-06,0.0
0.0062103802,0.0088359555,0.0018516955,0.0026256263,-0.0063285306,-0.00028743382,0.010885846,-0.0036740988,0.007310386,-0.0035520757,0.0006233892,-0.0017188623,-0.0011304761,0.00034286943,-0.0011429879,-2.583137e-05,0.0010000672,-5.516521e-06,0.0
0.009494514,0.007061111,0.0015284199,0.0023880657,-0.00759336,-0.00633775,-0.008570118,0.0033379188,-0.015048991,0.010550644,0.0041807718,-0.0018807427,-0.0019781915,0.0007187133,-0.0004550072,0.00024117655,-7.7993056e-05,-4.8613765e-06,0.0
0.007943038,0.0029871054,0.0015013277,0.0011493256,-0.0066313236,-0.004792828,-0.006817274,0.006185478,-0.009320755,-0.0012084002,0.002046555,-0.0008892945,-0.0012459263,0.0002079375,-0.00044200564,3.5643297e-05,-0.000111446985,-4.8613765e-06,0.0
0.0018174347,0.0035208194,0.0016767348,0.00088531023,-0.013420985,-0.00957691,0.0066212397,0.002306612,-0.009654582,0.001919375,-0.0010259248,-0.00012097803,-0.0013076249,0.0007187133,-0.0020368455,0.00024117655,-8.322963e-05,-4.8613765e-06,0.0
0.008979167,0.0077352696,0.0020997187,0.001104929,-0.013525063,0.0027332322,-0.00683576,-0.0061289216,0.0089610815,0.0026191103,0.0031724102,0.00045636424,-0.0023589665,0.00020565672,0.005715335,4.834878e-05,0.0009639988,-3.646904e-05,0.0
0.009545922,0.008611502,0.004914775,0.0021791398,-0.01548517,-0.0022556728,0.008063736,-0.0043644663,0.003098407,-0.015388163,-0.00077452016,0.0025599105,-0.0025549948,9.7467826e-05,-0.004460272,0.00034089803,-8.087935e-05,-5.516521e-06,0.0
