us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
0.00857706,-0.0034157548,0.008818287,-0.03555288,0.00201265,0.009930885,-0.012386328,0.0029877098,-0.0055967923,0.0011651014,0.0013962464,0.0038722712,6.17598e-05,-0.00082703837,0.0015502437,1.6416576e-05,0.00026951768,-0.003016784,-0.000930142
0.0071231383,-0.0006680087,0.0065112645,-0.029774744,0.0019946247,0.011933193,-0.011619423,0.00302511,0.0006596203,0.0008132118,-0.00086109457,0.0054053846,-0.003097846,-0.0008283136,0.0015130157,9.1954294e-05,0.00017065907,-0.0032586243,-0.0010859981
0.0069400533,-0.0013542366,0.0065061254,-0.03268453,0.001190585,6.760573e-05,-0.010613956,0.00624986,-0.0003603872,0.0021972344,-0.0006173229,-0.010217971,-0.0034581302,-0.0010494657,-0.0012021641,-5.2657626e-05,0.00018299674,-0.0060202214,-0.0012751768
0.0064628837,0.00010803133,0.0075418903,-0.03163305,0.003187433,-0.0014751058,-0.00701312,0.0038729024,0.009281746,-0.001408867,-2.694069e-05,0.0049601183,-0.0026910803,-0.001360141,-0.0021655862,-5.1978877e-06,0.00018631051,-0.00585838,-0.0012099075
0.006011567,-0.0028049122,0.0053160917,-0.03520802,0.0013751027,-0.0013120087,-0.002958935,0.0007079684,-0.00071577315,0.0015916483,-0.004471226,-0.003724253,-0.0038916161,-0.0010526627,0.002814774,-0.00039054436,-0.0032102645,0.00017285341,-0.00092383905
0.003228497,-0.0008641562,0.0071047456,-0.0390361,0.0017529131,0.0016542709,-0.0007113511,0.0025015352,-0.0052403733,0.00019848744,-0.003972333,0.0040350817,-0.0028288665,-0.0011077967,-0.0013938472,-1.3024292e-05,-0.002989468,0.00018231507,-0.001191742
-0.00082257454,-0.001979997,0.0052432395,-0.017681902,0.0004918532,-0.00057217106,0.000106950356,0.005118556,-0.0009883982,-0.00052969053,-0.0031466258,-0.01243017,-0.0034561176,-0.0011208601,0.010344083,-0.00039054436,-0.0032102645,0.00023745747,-0.0008168866
0.0014122917,-0.0007443784,0.0065275673,-0.021766888,0.0029794772,-0.0029174397,-0.0008176823,0.0035410647,0.0013964862,-0.011182551,0.006047528,0.0047422866,-0.0034881772,-0.0010648998,-0.0020666146,3.805803e-05,0.00024152052,0.00026226166,0.0028013547
0.00037808163,-0.0007603921,0.0067625134,-0.02513736,0.00091322995,-0.0022898244,0.0019997437,-0.0033685516,-0.0017653914,0.002514356,-0.0055896803,0.002958018,-0.0028740994,-0.00080108485,0.00441227,-0.00024461813,0.0003635243,0.00023789085,0.0013560528
-0.002576378,-0.0007482253,0.0035387606,-0.003431852,0.0007505093,-0.00662748,-0.0007822032,0.0020998453,-0.0010988611,0.0020760396,-0.01059607,0.0026133424,-0.0031114153,-0.0012251959,-0.00038766343,-0.00035197675,0.0003737794,0.00030388954,0.0020814298
