us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
-0.027058145,0.0026581637,-0.0022456585,-0.05934939,0.022541625,0.0073768077,0.0056604594,-0.036718454,0.016777823,0.13194443,-0.01297728,0.006467689,-0.017725738,-0.0035706572,-0.13116896,-0.000105563806,-0.00027483373,0.0,0.0
-0.011234263,0.021290103,0.0017039803,-0.06113363,-2.2706081e-05,0.004627287,0.024965938,-0.0631318,-0.060436305,0.016584508,-0.007161308,0.014631938,-0.022453636,-0.005857494,-0.095322475,-9.7863835e-05,-0.00027483373,0.0,0.0
-0.028014725,0.0028555468,0.007514343,-0.067136504,-0.0068930904,-0.00847862,-0.0006870761,-0.03729068,0.02101957,0.061557997,-0.0044148695,0.008788943,-0.017043501,-0.0038150563,-0.12524344,-0.00047338955,-0.00027483373,0.0,0.0
-0.003762106,0.023063483,0.004001279,-0.072358064,0.006775125,0.0042359303,0.01599594,-0.046767637,-0.02259948,-0.10220343,0.0114911655,0.018602563,-0.01614856,-0.0028178743,-0.13019781,-9.786386e-05,-0.001842316,0.0,0.0
0.0006830478,0.01938443,0.00946359,-0.041857243,-0.009618973,-0.0014810546,0.019081203,-0.034179926,-0.027134893,-0.08476426,0.004922433,-0.081639536,-0.016037058,-0.00095010444,0.038612433,-0.00050684984,-0.001842316,0.0,0.0
-0.0077279573,-0.018138621,0.0032082943,-0.05032163,-0.028021585,-0.00528331,0.003404162,-0.054264843,-0.07678996,0.013006197,-0.007416243,0.0028132412,-0.021206034,-0.007369678,-0.12507184,9.884173e-06,-0.00011846714,0.0,0.0
-0.03801625,-0.05508107,0.019758953,-0.04166407,-0.023754947,-0.0076999804,0.018329147,0.0043624425,0.049759887,-0.13363343,0.010893942,0.0051226076,-0.030199278,-0.0027925298,0.03806397,0.0009903442,-0.00036808636,0.0,0.0
-0.0011149313,-0.028618079,0.0053521255,0.0014234333,-0.009159105,0.0016024442,0.0099950805,0.043593008,-0.0020365545,0.012002709,-0.002755631,0.0047315145,-0.025891893,-0.00446921,0.010478034,-0.00049281237,-0.00011846714,0.0,0.0
-0.0043588895,-0.057597864,0.020778565,-0.07836344,0.018953243,-0.0024412842,0.013180038,-0.07014026,-0.04626919,-0.107956395,0.0061288592,0.011050896,-0.015130701,-0.0026193422,-0.11843202,-8.382642e-05,-0.00036808636,0.0,0.0
-0.029594967,-9.969268e-05,-0.0013681159,-0.05719891,0.0055007543,-0.0039114673,0.037856717,-0.057385147,-0.027642922,0.11460876,-0.0005484747,0.016974756,-0.022032304,-0.0033745833,-0.123274334,6.421747e-05,-0.00011846714,0.0,0.0
-0.033754356,-0.03167222,0.017414737,-0.07048748,0.012954857,0.0049801483,0.05587355,-0.04903317,0.05183406,-0.09655246,0.00581988,0.0074944976,-0.0175382,-0.0026193422,-0.12565255,-8.382642e-05,-0.00036808636,0.0,0.0
0.003862317,0.30077675,0.016983625,-0.0719952,0.0071940282,0.00014423562,0.060890943,-0.08357235,-0.035984978,-0.088235945,0.008304948,0.0040273345,-0.015254812,-0.0019264092,-0.12492901,-8.382642e-05,-0.00036808636,0.0,0.0
-0.011990931,0.26541787,-0.0012881636,-0.045865413,-0.015618173,0.0043744296,0.037096195,-0.04442398,0.016108172,0.053360853,-0.011023899,0.020695686,-0.017844692,-0.0026775564,-0.14088196,9.884173e-06,-0.00011846714,0.0,0.0
-0.010624013,0.294767,-0.0059571313,-0.020749077,-0.012996444,-0.00039773868,0.022061033,0.32232052,0.042906974,0.03317119,-0.015563932,-0.070291914,-0.011797277,-0.0032785034,-0.15047999,0.0001409056,-8.834837e-05,0.0,0.0
0.006905034,0.35716173,0.010319326,-0.019957311,0.0051207906,-0.0042751515,0.028502123,0.044702668,-0.0014001856,-0.07185722,0.00588174,0.025405848,-0.021144623,-0.0032195547,0.03809068,-0.00049281237,-0.00036808636,0.0,0.0
